x,y,z
12.112592,54.092780,3.1
12.112670,54.092874,3.1
12.112379,54.093235,4.0
12.112391,54.093108,3.8
12.111544,54.092730,5.6
12.111889,54.092815,4.7
12.112590,54.093116,3.4
12.112791,54.093001,2.8
12.112788,54.093222,3.0
12.112906,54.093128,2.6
12.113021,54.093256,2.5
12.113267,54.093568,1.9
12.111357,54.093060,6.0
12.111682,54.093083,5.2
12.111251,54.092955,6.3
12.110572,54.092901,7.7
12.110742,54.092911,7.4
12.110988,54.093039,6.9
12.117883,54.088126,11.9
12.117048,54.088647,10.4
12.117057,54.088552,10.7
12.117553,54.088211,11.6
12.117891,54.088381,11.3
12.117196,54.088225,11.3
12.117880,54.088033,12.2
12.117021,54.088208,11.1
12.116248,54.088299,9.5
12.116874,54.089025,10.1
12.117116,54.088962,10.2
12.117252,54.088916,10.5
12.111854,54.086651,11.7
12.115206,54.087621,10.2
12.113230,54.091284,6.6
12.116455,54.088289,10.1
12.117397,54.088876,10.6
12.116640,54.088247,10.4
12.118391,54.087500,12.7
12.118304,54.087516,12.7
12.120793,54.087608,8.4
12.118724,54.086618,13.0
12.118535,54.087324,12.7
12.118377,54.087765,12.3
12.118845,54.087711,11.8
12.117150,54.086607,11.6
12.118960,54.087070,11.9
12.118762,54.086975,12.6
12.118925,54.087142,12.0
12.118887,54.087372,12.1
12.118435,54.087668,12.4
12.119955,54.087827,9.6
12.120193,54.087868,9.2
12.120401,54.087888,9.0
12.118524,54.087473,12.6
12.118491,54.087036,12.8
12.118274,54.087369,12.9
12.118882,54.087449,12.1
12.118414,54.087211,12.9
12.121697,54.091714,2.3
12.119397,54.092631,2.5
12.117737,54.090088,13.5
12.123632,54.090418,3.2
12.123639,54.090027,3.5
12.122774,54.090345,3.1
12.122816,54.089837,4.0
12.118478,54.091720,3.9
12.123156,54.088656,7.3
12.119307,54.091542,3.3
12.121734,54.089012,9.0
12.121633,54.089059,9.2
12.120786,54.089666,10.5
12.120646,54.089036,10.8
12.122269,54.088400,7.8
12.122281,54.091036,3.0
12.120564,54.091344,2.9
12.119913,54.091631,3.0
12.118657,54.089738,13.4
12.118166,54.089882,13.4
12.118857,54.089160,11.2
12.118330,54.089812,13.3
12.120088,54.088775,10.1
12.121935,54.088213,8.0
12.117025,54.089122,10.3
12.117655,54.089238,10.9
12.120386,54.088211,9.1
12.120078,54.088316,9.3
12.118488,54.092094,4.0
12.117771,54.089266,11.0
12.118229,54.089020,10.7
12.118114,54.089081,10.8
12.119258,54.091177,6.0
12.123707,54.091022,2.5
12.123888,54.091080,2.5
12.119033,54.089680,13.5
12.118974,54.091248,5.8
12.118192,54.091434,4.9
12.116490,54.087996,10.7
12.117116,54.089366,10.7
12.121850,54.090398,4.5
12.121089,54.092029,2.0
12.119085,54.088414,10.1
12.119304,54.088404,9.9
12.120867,54.088751,10.1
12.119999,54.088367,9.4
12.123683,54.090954,2.6
12.119093,54.091871,3.3
12.119498,54.090998,7.0
12.117735,54.089978,13.1
12.122382,54.090477,3.4
12.121478,54.089289,9.1
12.122395,54.089918,4.6
12.123188,54.090173,3.3
12.123793,54.090462,3.6
12.121177,54.090561,5.5
12.122835,54.089378,4.9
12.119640,54.091444,3.5
12.119079,54.090296,14.9
12.118922,54.092142,3.1
12.121849,54.088490,8.6
12.122938,54.089060,6.0
12.122154,54.089188,6.9
12.118406,54.088703,10.5
12.117405,54.089088,10.5
12.119177,54.091995,3.1
12.119387,54.091147,6.4
12.118186,54.088126,12.0
12.121995,54.088213,7.9
12.116324,54.087854,10.6
12.120762,54.087776,8.5
12.119142,54.088144,10.4
12.120969,54.087881,8.3
12.119260,54.093505,2.0
12.118564,54.087259,12.6
12.110417,54.088694,10.5
12.118531,54.087798,12.2
12.118695,54.087811,12.1
12.118887,54.087228,12.3
12.118746,54.087314,12.3
12.119047,54.087747,11.4
12.118907,54.087826,11.7
12.118139,54.087768,12.3
12.118496,54.087195,12.9
12.120761,54.087895,8.6
12.120288,54.087666,9.0
12.119700,54.087718,10.1
12.120570,54.087888,8.8
12.119652,54.087527,10.1
12.110901,54.092214,6.1
12.119484,54.091473,3.4
12.118788,54.091649,3.7
12.117887,54.091517,4.5
12.119138,54.091588,3.4
12.118647,54.091685,3.8
12.120425,54.091711,2.5
12.118630,54.092003,3.9
12.118985,54.092237,3.0
12.122404,54.091039,2.9
12.121001,54.093034,2.0
12.120661,54.091776,2.3
12.121503,54.091939,2.0
12.119432,54.092675,2.4
12.118934,54.092307,3.0
12.119317,54.092684,2.4
12.118191,54.088726,10.8
12.119111,54.092399,2.7
12.118278,54.091056,8.2
12.118408,54.091979,4.1
12.118568,54.092206,3.6
12.120593,54.092133,2.0
12.120288,54.092330,1.8
12.118680,54.092317,3.3
12.123511,54.090428,3.1
12.123000,54.090494,2.8
12.117555,54.091370,5.7
12.122907,54.090321,3.2
12.122394,54.090239,4.1
12.122390,54.090309,3.9
12.122790,54.090254,3.3
12.122386,54.090403,3.6
12.122394,54.090168,4.3
12.123519,54.089798,4.8
12.123485,54.089965,4.2
12.123617,54.089961,4.4
12.123330,54.089614,4.0
12.123367,54.089931,4.2
12.123327,54.089725,4.3
12.123321,54.089833,4.0
12.123449,54.089510,5.5
12.123051,54.089900,4.0
12.122975,54.089619,4.6
12.123114,54.090008,3.8
12.122986,54.090183,3.4
12.122799,54.090137,3.8
12.122815,54.089918,4.1
12.122972,54.089846,4.2
12.122825,54.089674,4.3
12.122823,54.089755,4.2
12.122828,54.089595,4.5
12.122411,54.089765,4.7
12.122406,54.090034,4.5
12.122414,54.089584,4.6
12.123241,54.089134,6.1
12.123054,54.089133,5.9
12.123098,54.088880,6.9
12.122165,54.089081,7.1
12.122318,54.089127,6.6
12.122139,54.089029,7.5
12.122830,54.089512,4.6
12.122822,54.089243,5.4
12.122825,54.089152,5.6
12.122823,54.089058,6.0
12.122826,54.088965,6.3
12.122832,54.088771,7.3
12.122433,54.089101,6.3
12.122441,54.088921,7.1
12.123616,54.089457,6.4
12.123771,54.089334,6.2
12.123814,54.089393,6.6
12.123635,54.089158,5.1
12.123798,54.089195,5.8
12.122449,54.088720,7.9
12.123552,54.088960,7.4
12.123939,54.089424,7.3
12.123923,54.089204,7.5
12.123925,54.089032,8.3
12.123963,54.088489,7.6
12.124001,54.088560,8.0
12.123607,54.088600,7.4
12.123298,54.088929,7.0
12.123410,54.088742,6.8
12.123870,54.088690,6.6
12.124027,54.088431,7.4
12.123847,54.088463,7.1
12.123606,54.088480,6.9
12.123388,54.088523,6.8
12.123075,54.088583,7.4
12.122170,54.088938,7.8
12.122310,54.088868,7.5
12.122036,54.089001,8.0
12.122021,54.089038,8.1
12.121843,54.089114,8.3
12.121847,54.089067,8.3
12.121934,54.089139,7.9
12.122838,54.088639,7.6
12.121876,54.089187,7.9
12.121789,54.090568,4.0
12.121481,54.090471,5.1
12.121993,54.090263,4.8
12.120176,54.091312,4.0
12.120586,54.091210,3.7
12.120784,54.091171,3.6
12.121125,54.091128,3.5
12.121355,54.091107,3.3
12.121581,54.091089,3.1
12.122233,54.090972,2.9
12.121783,54.091031,2.9
12.121974,54.090681,3.2
12.122268,54.090643,3.1
12.122126,54.090662,3.1
12.117498,54.090519,13.0
12.121586,54.090722,3.6
12.119758,54.091369,3.9
12.121218,54.090767,4.2
12.121808,54.089148,8.4
12.121761,54.089200,8.4
12.121731,54.089130,8.8
12.121608,54.089133,9.1
12.121556,54.089105,9.3
12.121517,54.089080,9.4
12.121865,54.088959,8.7
12.121996,54.088902,8.4
12.118604,54.091807,3.8
12.122271,54.088784,7.9
12.122375,54.088740,7.9
12.121541,54.089781,7.2
12.121422,54.089520,8.6
12.121312,54.089560,8.9
12.121397,54.089185,9.6
12.121546,54.089508,8.2
12.121150,54.089614,9.4
12.121091,54.089462,10.0
12.120984,54.090399,7.3
12.121072,54.090089,8.4
12.121124,54.089844,9.0
12.120983,54.090044,9.1
12.121054,54.089941,9.0
12.120470,54.089688,11.9
12.120456,54.089559,12.1
12.119768,54.090737,11.2
12.120526,54.089655,11.7
12.120081,54.089959,13.0
12.119563,54.090238,14.6
12.120034,54.089925,13.2
12.119615,54.090135,14.3
12.119527,54.089983,14.3
12.118996,54.090921,9.9
12.119548,54.090823,10.9
12.119437,54.090779,11.7
12.119331,54.090642,13.9
12.119165,54.090827,11.2
12.119313,54.090570,14.4
12.118945,54.090150,14.7
12.118593,54.090578,12.9
12.118709,54.090470,13.8
12.118623,54.090453,13.6
12.118662,54.090237,14.4
12.118237,54.090511,13.0
12.120644,54.089680,11.1
12.119690,54.090062,12.5
12.118902,54.090251,14.6
12.118161,54.090497,13.7
12.117718,54.090455,13.7
12.110422,54.092848,8.1
12.120273,54.089764,12.5
12.110405,54.092723,8.0
12.122526,54.088320,7.3
12.121958,54.088427,8.3
12.122569,54.088200,7.2
12.121639,54.088521,9.0
12.121731,54.088475,8.8
12.121191,54.088770,10.0
12.121115,54.088706,9.9
12.120602,54.088826,10.4
12.120502,54.089000,10.9
12.120185,54.089117,11.4
12.122391,54.088338,7.6
12.121983,54.088508,8.4
12.122082,54.088423,8.1
12.121886,54.088565,8.7
12.121760,54.088594,9.1
12.121612,54.088321,8.4
12.121532,54.088235,8.3
12.122544,54.088143,7.2
12.122342,54.088204,7.5
12.121681,54.088117,8.0
12.121931,54.088124,8.0
12.121441,54.088104,8.0
12.121258,54.088099,8.0
12.121114,54.088095,8.2
12.119408,54.088057,10.0
12.119734,54.088059,9.9
12.119552,54.088063,10.1
12.119114,54.088045,10.6
12.118974,54.088041,11.1
12.119261,54.088051,10.2
12.118820,54.088039,11.5
12.118667,54.088020,11.8
12.118384,54.088015,12.1
12.122141,54.088138,7.8
12.118237,54.088006,12.2
12.117628,54.088009,12.2
12.118010,54.087982,12.3
12.117432,54.087935,12.2
12.117222,54.087928,11.8
12.116982,54.087907,11.6
12.119523,54.087278,10.6
12.119289,54.087625,10.7
12.119339,54.087685,10.9
12.118029,54.088089,12.1
12.119568,54.087552,10.3
12.123364,54.090849,2.6
12.123750,54.090845,2.9
12.121418,54.091395,2.6
12.121664,54.091240,2.9
12.122069,54.091951,1.7
12.121476,54.091264,2.9
12.118611,54.088108,11.5
12.120754,54.089010,10.7
12.120540,54.089126,11.2
12.120269,54.089238,11.8
12.119894,54.089398,12.9
12.118536,54.089682,13.1
12.118280,54.089723,12.9
12.118129,54.089823,13.2
12.121291,54.092247,1.8
12.122371,54.091346,2.8
12.122383,54.091265,2.9
12.122390,54.090958,2.8
12.120896,54.091821,2.2
12.120901,54.091723,2.3
12.119848,54.091551,3.1
12.120831,54.091639,2.5
12.119326,54.092229,2.5
12.119992,54.091785,3.0
12.118019,54.089847,13.2
12.117890,54.089968,13.4
12.122963,54.090235,3.3
12.123118,54.090233,3.2
12.117761,54.090018,13.3
12.118465,54.089857,13.6
12.120405,54.089779,12.1
12.118288,54.089919,13.7
12.118085,54.089976,13.7
12.121779,54.090726,3.4
12.121402,54.090743,3.9
12.118956,54.091731,3.3
12.118568,54.089544,12.6
12.118669,54.089542,12.7
12.118063,54.089524,12.0
12.118743,54.089518,12.6
12.121377,54.089332,9.3
12.118728,54.089084,11.0
12.119107,54.089140,11.3
12.119378,54.089196,11.6
12.119337,54.089060,11.0
12.119084,54.088940,10.5
12.119453,54.088933,10.6
12.119363,54.088793,10.0
12.119472,54.088162,10.0
12.119224,54.088169,10.2
12.118356,54.088258,11.2
12.118550,54.088261,11.3
12.118831,54.088134,11.2
12.118804,54.088175,11.1
12.119027,54.088113,10.8
12.119039,54.088197,10.6
12.119088,54.088152,10.6
12.120544,54.087761,8.7
12.120532,54.087676,8.7
12.120490,54.087730,8.8
12.116732,54.087876,11.4
12.120404,54.087715,8.9
12.120472,54.087825,8.8
12.119219,54.087585,11.0
12.121000,54.087637,8.2
12.119803,54.088963,10.7
12.120290,54.088809,10.4
12.120986,54.091468,2.6
12.123435,54.090518,2.9
12.120078,54.089320,12.4
12.119677,54.088651,9.8
12.120026,54.088709,10.0
12.119992,54.088657,9.9
12.120192,54.088715,10.0
12.120330,54.088688,10.0
12.120400,54.088671,10.0
12.117681,54.091500,4.6
12.120320,54.088590,9.7
12.119020,54.091162,6.4
12.120898,54.091366,3.0
12.121319,54.091671,2.5
12.121025,54.091670,2.4
12.119103,54.092043,2.0
12.123081,54.091091,2.7
12.119378,54.091914,2.9
12.123902,54.091230,1.9
12.121308,54.092109,1.9
12.120150,54.092074,2.3
12.120080,54.091941,2.6
12.119240,54.092088,2.8
12.119294,54.091780,3.5
12.119148,54.092185,2.4
12.121227,54.088411,9.0
12.121482,54.088618,9.4
12.120980,54.088667,9.8
12.120685,54.088711,10.1
12.120726,54.088743,10.2
12.123950,54.088868,7.4
12.120483,54.088787,10.4
12.123985,54.088709,7.9
12.123458,54.088598,7.2
12.122133,54.088842,8.1
12.120407,54.088866,10.6
12.120286,54.088920,10.8
12.120541,54.088819,10.4
12.119860,54.088771,10.1
12.119177,54.089229,11.7
12.119893,54.089288,12.2
12.119470,54.089428,12.8
12.119580,54.089375,12.7
12.119474,54.088743,10.0
12.119625,54.089491,13.3
12.119401,54.089565,13.4
12.119332,54.092531,2.4
12.117437,54.089476,11.2
12.120955,54.087655,8.3
12.119628,54.088121,9.9
12.122215,54.088272,7.7
12.122028,54.088292,8.0
12.117503,54.089320,10.9
12.116781,54.088045,10.9
12.116250,54.087992,10.2
12.117188,54.089306,10.7
12.117094,54.089201,10.4
12.116972,54.089065,10.2
12.117046,54.089147,10.3
12.120954,54.087731,8.3
12.120777,54.087717,8.5
12.117426,54.089362,10.9
12.122382,54.091169,3.1
12.120535,54.088609,9.9
12.117734,54.089196,10.8
12.122404,54.090622,3.0
12.122825,54.090023,3.9
12.117886,54.089117,10.8
12.117963,54.089073,10.8
12.118076,54.089012,10.7
12.118282,54.091807,4.1
12.117999,54.089054,10.8
12.122437,54.089007,6.7
12.118193,54.088949,10.6
12.118113,54.088992,10.7
12.118755,54.090633,12.7
12.118207,54.088876,10.6
12.118229,54.088930,10.6
12.118306,54.088885,10.6
12.118791,54.088742,10.1
12.122578,54.088265,7.2
12.120811,54.088437,9.3
12.123796,54.089008,5.9
12.117380,54.088496,11.0
12.118110,54.088394,11.3
12.117559,54.088021,12.2
12.116179,54.088151,9.6
12.120460,54.088324,9.1
12.120750,54.088441,9.3
12.120287,54.088389,9.3
12.120554,54.088185,9.0
12.120798,54.088141,8.7
12.120946,54.088119,8.5
12.120681,54.088184,8.9
12.120649,54.088270,9.0
12.120110,54.088481,9.5
12.120196,54.088253,9.2
12.119908,54.088414,9.5
12.117275,54.089528,11.1
12.119784,54.088467,9.6
12.117540,54.089391,11.2
12.116136,54.088045,9.9
12.117656,54.089328,11.1
12.117886,54.089205,10.9
12.116107,54.087956,9.9
12.117241,54.089363,10.8
12.117263,54.089388,10.9
12.118000,54.089144,10.9
12.117923,54.090026,13.6
12.118466,54.088118,11.8
12.118345,54.088956,10.6
12.118475,54.088884,10.5
12.121762,54.088263,8.2
12.121193,54.090623,5.2
12.119515,54.091116,6.6
12.119645,54.091074,6.7
12.118626,54.088806,10.3
12.118912,54.088675,9.9
12.119492,54.091621,3.1
12.123143,54.090548,2.7
12.121847,54.088272,8.2
12.120894,54.087754,8.4
12.118332,54.091398,5.2
12.122768,54.090591,2.7
12.122891,54.090576,2.7
12.119410,54.088292,9.9
12.120680,54.091388,3.1
12.119457,54.088361,9.7
12.117372,54.093693,2.1
12.120194,54.093248,1.9
12.120252,54.091478,3.2
12.120757,54.091363,2.8
12.120477,54.092439,1.6
12.119568,54.088300,9.8
12.121761,54.089562,7.1
12.119003,54.091133,7.0
12.119190,54.089623,13.4
12.119124,54.091208,5.9
12.118717,54.091311,5.5
12.119716,54.088219,9.6
12.117993,54.088747,10.9
12.118031,54.091474,4.7
12.117768,54.088770,10.9
12.117567,54.088817,10.8
12.120627,54.091580,2.7
12.119938,54.088105,9.4
12.119142,54.088242,10.4
12.119082,54.088279,10.3
12.119020,54.088289,10.5
12.118950,54.091635,3.5
12.119405,54.091046,7.7
12.116395,54.088034,10.5
12.116973,54.088465,10.7
12.121169,54.087683,8.2
12.119111,54.088333,10.2
12.122034,54.091005,2.9
12.119990,54.090598,11.4
12.116748,54.088580,10.1
12.121080,54.092268,2.1
12.118919,54.088426,10.4
12.118911,54.088301,10.6
12.118652,54.091789,3.7
12.118739,54.088450,10.6
12.118539,54.088469,10.8
12.118335,54.088489,11.0
12.122069,54.089355,6.6
12.118130,54.088510,11.0
12.118848,54.088664,10.0
12.118483,54.091372,5.2
12.118646,54.088688,10.3
12.119865,54.092009,2.6
12.120195,54.092409,1.9
12.118285,54.088139,11.9
12.121114,54.087733,8.2
12.118092,54.088103,12.1
12.118518,54.088025,11.9
12.121053,54.087808,8.2
12.121738,54.088234,8.2
12.120219,54.087542,9.1
12.117189,54.089447,10.9
12.116970,54.089204,10.2
12.117358,54.088036,11.8
12.117043,54.089285,10.5
12.122417,54.090534,3.1
12.122860,54.090512,2.9
12.123582,54.090501,3.1
12.116900,54.089123,10.2
12.117312,54.089445,11.1
12.123545,54.090816,2.8
12.121672,54.091284,2.6
12.123290,54.090533,2.7
12.120748,54.091313,3.2
12.120773,54.091281,3.3
12.122148,54.091076,3.0
12.123009,54.090563,2.6
12.121463,54.090565,4.7
12.121169,54.091287,3.1
12.121423,54.091272,3.0
12.122306,54.092518,2.0
12.123911,54.093156,2.5
12.116738,54.088692,10.1
12.116661,54.088513,10.1
12.117937,54.093539,2.1
12.118403,54.093395,2.2
12.118152,54.088295,11.6
12.122919,54.092432,1.7
12.118173,54.086264,13.0
12.118278,54.086183,12.8
12.117848,54.086224,12.9
12.118047,54.086148,12.8
12.118111,54.086090,12.8
12.117726,54.086180,13.1
12.117834,54.086027,13.0
12.117688,54.086025,13.0
12.117725,54.085863,12.6
12.117499,54.085729,13.1
12.119214,54.087100,11.3
12.119546,54.087213,10.5
12.119775,54.087267,10.0
12.119773,54.087297,10.0
12.119898,54.087307,9.8
12.119912,54.087256,9.7
12.119921,54.087207,9.8
12.120040,54.087244,9.5
12.120169,54.087167,9.5
12.120100,54.087088,9.8
12.119529,54.087091,10.7
12.119733,54.087057,10.3
12.119604,54.086969,10.7
12.119155,54.086954,11.5
12.119383,54.086976,11.0
12.119471,54.086951,10.9
12.119555,54.086887,10.9
12.119542,54.086792,11.1
12.119402,54.086770,11.4
12.119140,54.086864,11.7
12.119287,54.086768,11.5
12.119045,54.086827,12.0
12.119078,54.086786,12.0
12.119155,54.086731,11.8
12.119241,54.086684,11.7
12.119801,54.086823,10.7
12.120244,54.087078,9.7
12.121296,54.087643,8.1
12.121207,54.087586,8.2
12.121112,54.087533,8.3
12.120850,54.087419,8.5
12.120995,54.087496,8.4
12.120771,54.087343,8.7
12.120654,54.087277,8.9
12.120441,54.087181,9.3
12.120151,54.087016,10.0
12.120035,54.086952,10.2
12.119910,54.086884,10.5
12.116991,54.085710,13.0
12.119702,54.086771,11.0
12.119588,54.086719,11.3
12.119458,54.086675,11.5
12.119365,54.086595,11.8
12.119138,54.086473,12.4
12.117153,54.085511,13.4
12.118718,54.086263,12.9
12.118604,54.086204,12.9
12.118484,54.086143,12.8
12.118349,54.086092,12.8
12.118231,54.086028,12.8
12.118133,54.085963,12.8
12.118019,54.085903,12.9
12.117852,54.085817,13.0
12.117659,54.085722,13.1
12.117498,54.085638,13.3
12.117347,54.085547,13.4
12.123468,54.087474,7.9
12.123370,54.087538,7.9
12.123244,54.087621,7.5
12.123305,54.087666,7.3
12.123286,54.087196,9.3
12.122903,54.087043,9.9
12.122842,54.087033,9.9
12.122732,54.087009,10.0
12.123227,54.087368,8.6
12.123099,54.087195,9.3
12.122914,54.087146,9.5
12.122901,54.087370,8.7
12.122820,54.087411,8.7
12.122747,54.087429,8.7
12.122745,54.087115,9.7
12.122584,54.087247,9.4
12.122536,54.087362,9.2
12.121380,54.086854,13.0
12.121085,54.086724,13.7
12.121228,54.086714,13.6
12.121441,54.086875,13.1
12.121525,54.086800,13.3
12.121549,54.086886,13.1
12.121629,54.087127,11.6
12.121630,54.087218,10.9
12.121436,54.087214,10.5
12.121477,54.087205,10.8
12.121456,54.087145,11.2
12.121374,54.087144,11.0
12.121278,54.087075,11.2
12.121197,54.087051,11.3
12.120985,54.086929,12.0
12.120924,54.086925,12.1
12.120866,54.086960,11.6
12.120837,54.086899,12.0
12.120814,54.086860,12.6
12.120729,54.086768,13.3
12.120624,54.086687,13.8
12.120525,54.086691,13.8
12.120361,54.086579,13.6
12.120274,54.086563,13.4
12.120143,54.086504,12.9
12.120195,54.086495,12.7
12.120059,54.086433,13.5
12.120007,54.086487,13.1
12.119913,54.086320,13.5
12.119963,54.086394,13.3
12.119865,54.086284,13.6
12.119717,54.086255,13.5
12.119544,54.086158,13.6
12.119529,54.086115,14.0
12.119473,54.086164,13.6
12.119276,54.085961,14.6
12.119282,54.086044,14.1
12.119152,54.085890,14.8
12.119074,54.085913,14.6
12.118560,54.085746,14.6
12.121518,54.087355,9.4
12.121389,54.087288,9.9
12.121298,54.087240,10.1
12.121178,54.087183,10.2
12.121014,54.087102,10.5
12.120882,54.087023,11.0
12.120759,54.086982,11.1
12.120674,54.086916,11.7
12.120597,54.086866,11.8
12.120385,54.086757,12.5
12.120509,54.086799,12.4
12.120308,54.086715,12.5
12.120221,54.086671,12.5
12.120118,54.086611,12.5
12.120007,54.086564,12.6
12.119906,54.086513,12.6
12.119793,54.086451,12.7
12.119660,54.086377,12.7
12.119563,54.086323,12.9
12.119463,54.086266,13.0
12.119348,54.086203,13.1
12.119234,54.086141,13.4
12.119105,54.086077,13.7
12.123359,54.087904,6.7
12.123211,54.087863,6.8
12.123037,54.087811,7.1
12.122885,54.087749,7.4
12.122715,54.087719,7.6
12.122444,54.087655,7.9
12.121931,54.087497,8.9
12.123222,54.087758,7.1
12.123163,54.087717,7.2
12.122906,54.087474,8.5
12.122999,54.087517,8.1
12.123082,54.087572,7.8
12.122949,54.087615,7.7
12.122710,54.087569,8.2
12.122576,54.087565,8.4
12.122073,54.087471,9.3
12.121887,54.087361,10.0
12.122120,54.087034,11.3
12.122280,54.086859,11.3
12.122151,54.086775,11.8
12.121935,54.086805,12.5
12.122059,54.087210,10.6
12.122493,54.086771,10.9
12.122441,54.086902,10.7
12.122320,54.087003,10.7
12.122326,54.087089,10.4
12.122271,54.087193,10.3
12.121909,54.087113,11.3
12.121866,54.086971,12.1
12.121831,54.086860,12.6
12.123674,54.087182,9.1
12.123491,54.087155,9.3
12.123363,54.087081,9.6
12.123195,54.087019,9.9
12.123019,54.086970,10.1
12.122907,54.086936,10.2
12.122809,54.086904,10.2
12.122298,54.086709,11.5
12.123505,54.087328,8.6
12.123549,54.087438,8.1
12.123479,54.087559,7.6
12.123454,54.087659,7.3
12.123422,54.087728,7.1
12.123412,54.087809,6.8
12.123913,54.086625,9.7
12.124130,54.086137,10.0
12.124165,54.086062,10.0
12.119706,54.085993,14.9
12.124275,54.085801,10.2
12.124238,54.085885,10.2
12.124115,54.085955,10.5
12.124083,54.086252,9.9
12.124032,54.086362,9.9
12.124001,54.086432,9.7
12.123965,54.086507,9.5
12.121824,54.086652,12.8
12.123104,54.086680,10.9
12.123007,54.086639,11.1
12.122475,54.085803,13.3
12.122299,54.085790,13.9
12.122196,54.085876,14.2
12.122260,54.086066,13.6
12.122445,54.086443,11.9
12.122391,54.086249,12.5
12.122023,54.086272,12.8
12.121715,54.086079,14.2
12.109100,54.091091,9.6
12.108754,54.091015,9.6
12.108621,54.090888,9.9
